Area,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,Freq,Temp,Loss,Classification
0.13836481000000006,9.000000000002357e-05,14.925086607062807,6.062743408847845,2.7030527512470828,0.9494490847280138,0.012472092387206575,0.4080530112522645,0.4910157696367151,0.3802019115640306,0.18963306650574488,0.005882808362957749,0.11845007482418059,0.16494511786396898,0.14302078538874505,0.07835628017294381,0.0037131946412707322,0.0541092342237035,0.08049018998059893,0.07330199048801521,0.04231700822067775,0.003117997895698196,0.02997067379153518,0.04642733014918168,0.04384104439077848,0.02606592083167585,0.002270669638470139,0.018652988704451246,0.0297308127301872,0.02891518364333375,0.017538335763347918,0.0017846535016802637,0.012298841672965573,199170,90,22387.37,0
0.145799155,0.00010999999999998728,15.755536382052455,1.8400951526242724,0.22855675139966394,0.7063842224057091,0.9611676910783897,0.3304430501858802,0.04373186998118243,0.0978598531824424,0.18677003830777295,0.00467173541190317,0.1283234671760288,0.05749649457691437,0.010522742617591242,0.052075667459600045,0.10039194220026222,0.047424344387035675,0.006759192674658627,0.014480781009825036,0.03662572815142308,0.002000037384920034,0.03262118985574332,0.019624544706070425,0.0030030892165485955,0.014701393057143974,0.032171850266952295,0.017837348102341926,0.0020806846212934097,0.0042064497821415634,0.012490725766632795,0.0012459195609066406,0.014021460855180336,282490,25,32409.84,2
0.58775513,7.999999999993581e-05,38.82511982673116,9.638974814171151,1.0049996005492257,0.5590269177027728,0.026494195129504898,0.2651073046681383,0.19760174239298842,0.6187916090299806,0.47995891914235517,0.00537182754368529,0.3226953479077531,0.2634463068731223,0.04994215872721586,0.043547131629467925,0.008174946742145011,0.03938765689966354,0.0352178006436678,0.12327291248465808,0.10591669369520325,0.0021946085376336297,0.08618186766802902,0.07492657415005335,0.014593215742538255,0.014311331358713084,0.00442406812399396,0.01550718690141931,0.014419990141432203,0.05022573350471672,0.044224810427615904,0.0018125326744600422,0.038805635540060494,50040,25,30002.52,0
0.028983234999999975,1.0000000000046647e-05,15.46317874669013,0.017771958229915334,0.6737157534847802,0.0011938035992713845,0.7721175189687194,0.0032603940070674462,0.11706886098257763,0.001465102861975355,0.1949189260854037,0.0011682142998553217,0.12675037304156683,0.0010660445048675015,0.037897090086257156,0.0003664801347410349,0.08508398215756344,0.0008634276930700572,0.01845556277585975,0.0002147572703386506,0.043733066543734975,0.0005166813191416117,0.0338282504744679,0.000508443247581022,0.012379869222524017,0.0003329210308048678,0.030038324453959857,0.0005302597319836404,0.00660158658969862,5.1803571902672374e-05,0.01846361198433997,0.0005020819226063824,0.014905648530399771,99970,70,2430.51,1
0.013802684999999999,5.000000000001745e-05,6.543465904097315,0.88582719005499,0.27231314761631603,0.1425453802726506,0.005519951007942307,0.055481649509840324,0.047567058772951996,0.05297458227311856,0.07909022212380272,0.0005940098598888921,0.05383964734273508,0.02507997541331474,0.01476102260204681,0.012813558578963291,0.0006832677505946401,0.006394048073541877,0.007222040186197018,0.009374211922283835,0.0164348678084795,0.0003499054827697551,0.013856421481195256,0.007360084420725226,0.004466089144116494,0.004704175675905373,0.0003828957734139618,0.0016878926731979354,0.0022934113393943334,0.0033248768213568944,0.0061534457512196624,0.00030771602086694205,0.005831871448457993,251230,70,1966.92,2
0.051182095,6.9999999999985e-05,8.743262762614016,0.0043270633047005425,2.5701273843548478,0.0022819922092440115,1.1558537066325962,0.0023271248001667977,0.48808293387015506,0.001689463373030193,0.1238501186493769,0.0010900564152150846,0.062254633637457264,0.0009670609944378704,0.1318654266857916,0.0006524904935439464,0.12771019536805744,0.0008017378960757317,0.08468785988582614,0.0006489287968229404,0.03086848399106358,0.0006858542012828183,0.014498174766517621,0.0004816384428296557,0.04013388599318381,0.0004995707649980783,0.04506232342382817,0.000506931826142749,0.0335490891664742,0.0004929934367937557,0.014075195089548376,0.00035462002310626976,0.005548190842596857,141240,70,3779.69,1
0.8384940299999999,3.99999999999717e-05,35.63247203040901,12.251031490984964,3.9467410164230725,0.7422179699733882,0.05578147704592559,0.3854397395504274,0.77676216659794,0.7933620615595276,0.4490809127584773,0.008701300652453711,0.27602703289277897,0.3116391365832805,0.18749864065599287,0.05177748963174347,0.010227040732641197,0.058631187222595214,0.13205203823656597,0.153234424813497,0.09750684720095958,0.005598042201748637,0.06522517875154736,0.08044175587182639,0.05265663338089861,0.01813310490845619,0.00539962837554727,0.022069842941938433,0.049050636273754944,0.056954099154044834,0.037709573470764236,0.0029441582414313746,0.026050140817597347,224190,90,157288.32,0
0.02161733000000001,7.999999999999219e-05,5.1965581019352385,0.00048517119272235046,0.5782014106156601,0.00020020522828232077,0.20735471689471147,0.00019382140710605216,0.1048893697469724,0.00013230610739379715,0.0625247492581748,7.637215267330883e-05,0.041179803217197095,7.08385833228679e-05,0.028889319655697732,4.5417016192277834e-05,0.021227490737404195,0.00010788518074373632,0.016153454199277564,1.3643642190550838e-05,0.012671446155017887,4.3197252443444925e-05,0.01008703384774124,6.644153582592365e-05,0.008264791285795083,9.003101246862709e-05,0.006831715371909872,5.364586390334742e-05,0.005786482680125575,3.6979978669073366e-05,0.004965745711810222,3.236979391719419e-05,0.004286054049248821,446430,70,7113.18,1
0.05256004500000001,3.000000000003472e-05,15.376879886666867,3.888511712093666,0.42718795212224075,0.21675097543365307,0.005413770635727678,0.10312681959723047,0.07630893525222072,0.24492651113577962,0.1943765846409954,0.0033990601720940835,0.125256438711618,0.10711530841174849,0.02338389620331248,0.016429657156116544,0.0018017603589527236,0.015623933482773137,0.01202452488163847,0.047522726441481165,0.04357388106885323,0.001600751061607971,0.033104935300062935,0.031029029820440247,0.007327162954605241,0.004993438270302888,0.0011183599658721028,0.00607402507610091,0.00437599077383451,0.018975285086891107,0.01823154256249816,0.0012417615493448876,0.01447324031350867,112150,50,5004.16,0
0.590669245,6.999999999987707e-05,28.069586669980755,8.229851959352489,1.14346516103056,1.304581212460215,1.3854128727131472,0.5447380152188853,0.23952863858626097,0.5196038037533726,0.3346017024505422,0.015287950180012643,0.23691311523321626,0.2221708498088511,0.0507984625898416,0.11135926271870847,0.15101719180834774,0.07014542587321454,0.04472612615785442,0.10109500933001815,0.07018260151385973,0.007511971562710356,0.06482800900639614,0.06250398958587064,0.012650765611824375,0.03805724554694058,0.05182102515133735,0.023412408819289323,0.018663178953482885,0.04002867311939207,0.02734837045434685,0.004897711259002992,0.02908745848535538,158730,50,51460.3,0
0.6476270549999998,3.999999999986328e-05,50.737997470745555,0.3520611585454491,0.18988068920432993,0.0028087742031976935,0.006670233475013302,0.0012351840910780724,0.009664223254028367,0.000590249557515469,0.007093453693507731,0.0013912237637237529,0.00533353344206743,0.000639801171343288,0.004441334818321937,0.0012967086544640944,0.0009376993427776325,0.0002664974872987512,0.001293860039713465,0.0004245709229886306,0.0013796849131414712,0.0003179077851858017,0.0023868226992260102,0.00014565384076463425,0.0015367166616832657,0.0001238845891481163,0.0011294305544746928,0.00021369454001625744,0.0005589209191231967,7.950624040690155e-05,0.00031350104070958446,0.00033175042514548074,0.0002220242557117583,56320,50,36462.76,1
2.44392236,4.000000000024004e-05,69.22483106692553,20.48249196704352,3.0230698982697612,3.1216445879489094,3.4417420107209793,1.4260453377985265,0.5185558049240099,1.265993231673625,0.8682218886438342,0.017850663265786083,0.5646736852917812,0.5679168366266255,0.16931048405147248,0.2471340299468431,0.37796360712447724,0.20190091175365463,0.08191482454435832,0.2446680101188281,0.19386103261616125,0.007587709787972162,0.15138910140591696,0.16694257971037166,0.055255486050438576,0.07985825605600762,0.13286532188443953,0.07578424257525153,0.029282172240278268,0.09843482554535123,0.08152666375500585,0.004488271898316704,0.06580064896104325,89160,90,200423.8,0
0.02150879,9.999999999995364e-06,17.76761301576889,0.05230528316620998,0.02289440317551224,0.002535775746388665,0.01785273784185602,0.0013859646671639568,0.008359628970825195,0.0011231433384902845,0.0002270529988955592,0.0004776693322776685,0.0029102781327771526,0.00022492455153151256,0.002699163456264559,0.00014874070172873484,0.0008120009020105852,6.38465604022186e-05,0.0007914190940934657,0.0002280473869876492,0.000863483296183175,4.153640000911963e-05,0.00036149817883874235,0.00011348598251554211,0.00026886691917264683,3.966215830719724e-05,0.00047177449121427265,0.0002597999368425993,0.00016320943757664347,5.251939528144159e-05,0.0003748352677069517,0.0002197193880492959,0.0003956092297614486,99950,90,2153.66,1
1.8829997999999997,8.348356728138384e-17,34.91849274197028,16.67321483302215,10.197372613458615,6.754181653289877,4.547925063506147,3.00491275502484,1.8832720634364872,1.0549789704142913,0.44462989033814887,0.01592233763582155,0.2735938357973377,0.446159924124199,0.5280265241589779,0.5371191103447899,0.49085559367738,0.4126213498222294,0.3122249350937191,0.20523822787386964,0.10012421878899552,0.007079253736362035,0.06891380679952323,0.12418026955264695,0.1587290284576233,0.1716843656592941,0.1671374625465077,0.14649265730750774,0.11648171396951801,0.0792941538099945,0.04033073323324151,0.004551830664954326,0.028138171017190152,177890,70,298313.81,0
0.09975370999999994,3.999999999999875e-05,13.350441958018273,1.0797569183217386,1.5384102945347804,1.1301513925653108,0.00898604200782036,0.526753066501176,0.25379764430442026,0.061589245715397575,0.16693420318084617,0.013430972531956725,0.10233297569742986,0.028368136186735837,0.08479702787681476,0.08367388176365642,0.002437529108452866,0.07131779643518218,0.0364698504272665,0.011194443582327507,0.03374173455995878,0.005841669140169198,0.02627507777083991,0.006667710444015313,0.025892488902573233,0.0259138899165787,0.0013109602606745463,0.0240508781413763,0.012354685934052232,0.005667241301675829,0.011791655874371755,0.0034907014039101208,0.012756264666313352,316450,90,27738.56,2
3.8760858549999995,1.485356976305141e-16,93.58453690324907,7.255014357044312,10.596293853656153,8.148096612123569,0.11373469341315001,3.651617640248176,1.9493614358541482,0.4316293317884188,1.185647666169337,0.015041915138118592,0.7502048898764756,0.21599932995170937,0.5582285351492391,0.6521975044633957,0.01865113258285398,0.5156703216662868,0.33114782273159404,0.08041796479777442,0.26957743711745896,0.007520382657124,0.20069823756623217,0.06928300096509178,0.17443861017183218,0.21977038836642152,0.008161474982484845,0.19468534236241009,0.12988506911074832,0.029447846983168657,0.11793798595770141,0.005314001932105611,0.0877977490454881,63140,70,213157.87,2
2.98599283,4.9999999999935946e-05,49.65954586605091,23.714847163626125,14.511490813478947,9.558734358068554,6.412469371783103,4.214542569324746,2.610323455793325,1.4253231946771863,0.5648044020758674,0.039594660140019174,0.441707111085474,0.6755330462647476,0.7764340898804669,0.7761356808409844,0.7007509073932366,0.5766536725496849,0.4229519310034363,0.26473626612627094,0.112109232047878,0.02212182562388608,0.12862067441516647,0.20372087828007807,0.2452461408769448,0.2571398668320091,0.2426390315993936,0.2068795888151595,0.15748013524325147,0.09981994607872018,0.041381086812371744,0.014141102352082718,0.06068565361997449,112170,70,299646.1,0
0.07681304999999991,1.0000000000044953e-05,10.215273042875644,1.5485478534173038,0.7154360926212543,0.6290805908128467,0.012746313811331253,0.2820348096436748,0.1184102999856271,0.10150464399552166,0.11811157269811384,0.00604260859408024,0.0803194865944679,0.036207109729915254,0.037418865886489155,0.045243057415708374,0.0037400868958551094,0.03559515753617843,0.016188056547053596,0.01890702976802299,0.022689154144923254,0.0025157981442535337,0.019539135513753567,0.008650647848422554,0.01116264707886802,0.013381559138590151,0.0019344176626422238,0.012380910660128586,0.00520471742020064,0.007584538771579829,0.00872014153146361,0.0016617862292847149,0.008643695335051849,446430,25,29787.33,0
0.04653229000000001,1.0000000000036455e-05,12.213644086779503,3.6270765406390124,0.5340368016958479,0.5550152707112537,0.6108836332385642,0.25368825956044483,0.09219951069280066,0.22511227626269517,0.15381556016868603,0.002847422436419006,0.09998992681549546,0.10078206884610999,0.030058277981220793,0.04342810832911603,0.06672626657717586,0.035994823535704615,0.01445627414778355,0.04332581278050021,0.0342761716760455,0.0014074498403015149,0.026101877046325748,0.029286863850330344,0.009564718693526191,0.013885398277164016,0.023242055934639103,0.013382562189259348,0.005128861849599158,0.01699630188414279,0.01429770753418799,0.0009982900428895235,0.011253240396393487,125890,50,4227.48,0
0.17485326500000012,6.000000000000471e-05,19.00270230635826,0.021933563641654545,3.456167695371461,0.0017163662744111815,0.031213227951816493,0.002149670778993091,0.6222241285822047,0.0008571255871429195,0.24785890949591197,0.0006631103264117703,0.14518135671749283,0.0008302035805811622,0.18355475792127804,0.00068155005538671,0.009834254209433565,0.00055045831630376,0.10099971957819588,0.0005168494074318276,0.056240246225221564,0.00041513672224925414,0.03645086376695116,0.00045402907223088094,0.05619413900282426,0.00046162304799686856,0.005340086637731458,0.0004116890739421024,0.03735755725855007,0.0002893199884289924,0.02324288630768207,0.0003535461240348927,0.015432995610225113,199200,50,23076.62,1
0.7494750700000001,0.00011999999999997852,23.927877553928305,9.628224295208076,4.226160077052443,1.4207706730885579,0.054462960657978926,0.6878545227043642,0.7830510765334382,0.5767494188251582,0.2611904520427412,0.02658542064482202,0.20685716217984568,0.25936964767242526,0.2072833393991259,0.09768303602883209,0.016911933844882543,0.0972362271235295,0.12345164479352402,0.10002949197215427,0.04708272211209555,0.012072978074887138,0.05511684232116255,0.07029104622254029,0.056742970340488655,0.026015932561736635,0.009431433830865395,0.035467652561511444,0.0443185378765238,0.03528929354536171,0.015498187394730845,0.007373027636666878,0.024215012153308572,316460,50,194143.89,0
0.12248466500000008,8.000000000000688e-05,27.76486619036688,3.1151795725568427,0.42181834891387016,1.307980051247252,1.7206862290329508,0.5589022996845582,0.07511549243924949,0.21177264548837804,0.34728489726665984,0.006872815395310464,0.22765345174050583,0.07888912881680178,0.023514248564781987,0.10946791665970519,0.18759518931713956,0.07386070624068157,0.012231464109656413,0.04443103188240194,0.07642290724765648,0.0029405537861545332,0.05990043174059685,0.02060661138804868,0.007676884254014253,0.03703424184871196,0.06460179254966274,0.025893652963592872,0.004551459073763001,0.018525415036626525,0.03141836637074797,0.0016655555963432313,0.025596690147140867,63220,70,7426.44,2
0.22793148500000004,3.999999999991136e-05,13.20528901987955,5.349453876609176,2.390631843548108,0.8439982646373594,0.01798564985960836,0.3531465586072027,0.42755338520554537,0.331869661164694,0.16658946123886006,0.007984392374007745,0.09866642536591483,0.13866162697983547,0.12089691061479867,0.0671279290307307,0.005516430210651471,0.042746095917102454,0.06541183540801208,0.05972482532548407,0.03534896774932962,0.003259462929456583,0.022674023209849896,0.03651216072574836,0.03495759347391457,0.021460102650726853,0.0030254354008321513,0.013715531585823722,0.02288107836098239,0.022448724151220113,0.014243284577670972,0.0023139866291056166,0.00883503815942425,354590,70,66991.0,0
0.023804139999999994,7.000000000000335e-05,6.859105728393636,0.007445423464279231,0.4465404066463864,0.0026416996845995606,0.019399351052085494,0.0010515652064435896,0.09654227332818562,0.000665071752990792,0.08557165556496704,0.000963560560708156,0.05184473317791942,0.0009502754375549881,0.018646181764453037,0.0006420780538588597,0.00535637110534332,0.0002726871129909144,0.016183200060313454,0.0003684809956350338,0.017310515384577663,0.0004688718141140367,0.012396846281420737,0.000493230257951069,0.005353286741804439,0.0002893506038794233,0.0020723720052051747,0.00016858889450704483,0.005743249317035953,0.00018632337616266318,0.00674865153018578,0.00025712353019673515,0.005403509844984054,396820,70,7407.08,1
0.04219787499999999,7.000000000005388e-05,10.998789160332503,0.007726092344295874,0.48949578675909444,0.00188114832215504,0.5456214057850605,0.002007532270094158,0.07762133611904247,0.0009050768712635598,0.13845250090023623,0.0009649692375232491,0.08649963244308882,0.0008112092841540228,0.02776198739645152,0.0005394245161731266,0.05774783473140795,0.000565924979758419,0.01177075172591777,0.0004979791969425186,0.029309850080047238,0.00048117411034658995,0.02187624364719522,0.00048346476324439094,0.008346075087180655,0.0004937384885859612,0.019005444658491445,0.0005637194557084351,0.004874026687462561,0.0004477303689509442,0.01123019766721787,0.00037415463288323873,0.009416862144070596,282480,70,8735.26,1
0.07188442499999999,1.999999999998642e-05,9.405394261061653,3.8052653050196934,1.6851732275899647,0.5799088338914865,0.0058323892843427805,0.264250596325294,0.31053925780857244,0.23443486927149668,0.11168187699261625,0.0036212601763343055,0.0787115864680679,0.10397223871629666,0.08654780431143962,0.044109395308757814,0.0022920110227471055,0.03693447351607442,0.05071184023991545,0.04381288316931436,0.022988686706139554,0.0015728366057555074,0.020881983049177138,0.029043078320436712,0.025556183188812132,0.013576350137750975,0.0012261008378706127,0.013301903926735158,0.01858508052778978,0.016437923549395807,0.008989094534033673,0.0010560920497170302,0.008960632754091266,251230,25,14616.6,0
0.05637841000000002,2.0000000000023525e-05,12.43627782295755,1.4314831876349823,0.1931350009702328,0.5596231966839798,0.7672554723742319,0.2677285665262379,0.027161631237427326,0.0886375581796209,0.15892901512778213,0.011409681631085985,0.09627507592206756,0.03990475297346486,0.011272762156552903,0.04088069975111385,0.08256074576657921,0.039743056254884244,0.0028288199589519645,0.016204930765539062,0.03507212492007285,0.005548710945247146,0.023286027105187523,0.011903323533282162,0.0035588652057949367,0.012013148019301246,0.027452751504016232,0.01534464369348614,0.00017598838553864625,0.006247334588597223,0.01401872895332855,0.003298628194413165,0.00942345669313766,224190,90,8634.73,2
0.8736367250000006,0.00010000000000002477,16.071101145502908,7.609300376546378,4.635051771850301,3.0402184065757285,2.0198915964890327,1.3084617620960064,0.7956971990243623,0.42073627075545983,0.15440450752842974,0.03221456073020713,0.14971267295826182,0.21468651371412345,0.23785532895170738,0.23078830720194254,0.20281191392059,0.16147060322172518,0.11416520322455316,0.06566594617549593,0.022481296256163814,0.01451059416879683,0.04298610133980152,0.06116970547092027,0.06984125006978957,0.07020097386116472,0.06414064895243345,0.052429071511530895,0.03752728263733244,0.02120489363561366,0.0052113386035150325,0.009508769300460095,0.021303277353469638,396800,50,303508.5,0
2.11926758,6.999999999999032e-05,50.733583263960554,7.954662586909439,3.42946860555787,3.1928047732216123,0.04588864522632538,1.3925707048678095,0.6640376606385947,0.4637710601992538,0.6288710940977904,0.02172654656562452,0.4062983231135279,0.22766546640321558,0.16728900738345612,0.25568171385822386,0.013804859456740383,0.1862327029912407,0.11356757801606994,0.08145548671968814,0.13545910904540445,0.010129985930724459,0.10355966976689407,0.06701386266733504,0.046830619292858186,0.08176957622159194,0.008269990771301082,0.0633210946997942,0.04352153671218999,0.02894256952707363,0.053905160187372785,0.006494986591794577,0.04266331553627857,177930,25,322852.06,0
0.22859122499999998,1.9999999999965683e-05,18.714952742352242,1.5361050586891478,2.1584484338669094,1.5860404357476048,0.020554244768086375,0.7481658416283644,0.36547716775029016,0.07318488321772917,0.2452578939015609,0.008650385647168407,0.13356482685465473,0.04678465218709827,0.11288720502596916,0.11349036149290213,0.004115853215270241,0.09874203059947276,0.05296852430109745,0.012486968197032572,0.04978486299891043,0.004133949370297777,0.03353042277886491,0.012386575343652187,0.03290276607784314,0.03516529870489434,0.0019352979111839637,0.032532657864189296,0.01866451950521473,0.0069278919082031345,0.017367676042669207,0.0024351114133771222,0.016670122467063283,354600,90,77636.86,2
0.5404886500000001,0.0002500000000000452,25.26340232259049,8.754053787436197,2.8818876677989067,0.5805729558298289,0.0434753696066273,0.2365885701119534,0.505655976844643,0.5319464579376508,0.3084202904918675,0.009692913017517835,0.19405635315268838,0.23067222839292142,0.15124927900673557,0.05157127582691598,0.0072587825887541636,0.028065146041195775,0.07265482070304755,0.09022394404061852,0.06163260284836659,0.004097884688116221,0.045844461181603575,0.06255174894384752,0.04832743427831425,0.0216499334026619,0.004448397103295204,0.007750313700728794,0.02124320108894344,0.028209757903654646,0.021283290797790917,0.0018141098884950236,0.018304607578352658,316450,70,149686.49,0
0.703455355,2.999999999996018e-05,27.568062694876396,3.020287169418759,0.43575411332348024,1.296087737028404,1.6832149286642342,0.552855293199223,0.048741231513849,0.22567569137818314,0.34251500186131906,0.01144413966236469,0.19160933225196894,0.06753864804350765,0.02894421279820804,0.09035409218632487,0.1579225786616295,0.06817996880100523,0.004561543743218259,0.037453710131097474,0.062068505052702866,0.00415706204087846,0.045940810619366196,0.027400350209601222,0.008439282028633708,0.024061561419385532,0.04921530434635192,0.026754397714973118,0.0023323971318950317,0.009333543013518976,0.021729304169169347,0.0019138590792896852,0.02202246139569522,446420,25,310068.66,2
0.04862238000000002,0.0001199999999999804,16.702170302409588,0.006238082626620472,3.0422902237008533,0.005017711121334214,0.014585319455179713,0.0015610627321331109,0.5549638249709422,0.002138741850123717,0.2156299330332758,0.0004173336561988165,0.13411340401247743,0.0012883537202730958,0.16338639602752345,0.0007862168854964659,0.005095845172692054,0.00041307074087797304,0.09281553282556042,0.0006391380901295988,0.04953866586666243,0.00030158669183780006,0.03510826406077715,0.0006916828659065084,0.052043852861488084,0.0005153577230112323,0.0030195625694300395,0.000445329139125657,0.036022198807263574,0.00035212391138409447,0.02163959892559452,0.00021860824317139924,0.015325863850139489,89140,90,2418.61,1
0.6006411200000001,0.0001899999999999567,25.326038165530612,8.74165435581267,2.8564470738227943,0.5601303084855088,0.04201252213516572,0.25117642061508466,0.5259145231551293,0.5485318855114025,0.32224923931535243,0.019345946285694342,0.1825752647035331,0.21920634145837375,0.14129572491153644,0.04714676512353096,0.008016679524712822,0.030275196819564164,0.0765486272115931,0.09375368631818917,0.0642893300760181,0.009140019125708882,0.040101190696258955,0.05715743099946828,0.04496175414363878,0.02086365087848057,0.0047900729165426285,0.008470231578026819,0.021930352303205607,0.030312446680109302,0.023731299568863478,0.005263915989637128,0.0157259273521009,354610,90,192270.18,0
